"","year","location_abbr","state","effective_date","geo_location"
"34343",2013,"WA","washington",NA,"(47.52227862900048, -120.47001078999972)"
"34344",2013,"NM","new mexico",NA,"(34.52088095200048, -106.24058098499967)"
"34345",2013,"KS","kansas","7/1/2012","(38.34774030000045, -98.20078122699965)"
"34346",2013,"NJ","new jersey",NA,"(40.13057004800049, -74.27369128799967)"
"34347",2013,"TX","texas",NA,"(31.827240407000488, -99.42677020599967)"
"34348",2013,"NC","north carolina",NA,"(35.466220975000454, -79.15925046299964)"
"34349",2013,"ND","north dakota",NA,"(47.47531977900047, -100.11842104899966)"
"34350",2013,"OK","oklahoma",NA,"(35.47203135600046, -97.52107021399968)"
"34351",2013,"AR","arkansas",NA,"(34.74865012400045, -92.27449074299966)"
"34352",2013,"OR","oregon",NA,"(44.56744942400047, -120.15503132599969)"
"34353",2013,"VA","virginia",NA,"(37.54268067400045, -78.45789046299967)"
"34354",2013,"KS","kansas","7/1/2012","(38.34774030000045, -98.20078122699965)"
"34355",2013,"CT","connecticut",NA,"(41.56266102000046, -72.64984095199964)"
"34356",2013,"DE","delaware",NA,"(39.008830667000495, -75.57774116799965)"
"34357",2013,"CT","connecticut",NA,"(41.56266102000046, -72.64984095199964)"
"34358",2013,"IL","illinois",NA,"(40.48501028300046, -88.99771017799969)"
"34359",2013,"IA","iowa",NA,"(42.46940091300047, -93.81649055599968)"
"34360",2013,"AR","arkansas",NA,"(34.74865012400045, -92.27449074299966)"
"34361",2013,"ME","maine",NA,"(45.254228894000505, -68.98503133599962)"
"34362",2013,"ND","north dakota",NA,"(47.47531977900047, -100.11842104899966)"
"34363",2013,"DE","delaware",NA,"(39.008830667000495, -75.57774116799965)"
"34364",2013,"NV","nevada",NA,"(39.493240390000494, -117.07184056399967)"
"34365",2013,"MD","maryland",NA,"(39.29058096400047, -76.60926011099963)"
"34366",2013,"OR","oregon",NA,"(44.56744942400047, -120.15503132599969)"
"34367",2013,"CO","colorado",NA,"(38.843840757000464, -106.13361092099967)"
"34368",2013,"SD","south dakota",NA,"(44.353130053000484, -100.3735306369997)"
"34369",2013,"NE","nebraska",NA,"(41.6410409880005, -99.36572062299967)"
"34370",2013,"FL","florida",NA,"(28.932040377000476, -81.92896053899966)"
"34371",2013,"KY","kentucky",NA,"(37.645970271000465, -84.77497104799966)"
"34372",2013,"WA","washington",NA,"(47.52227862900048, -120.47001078999972)"
"34373",2013,"ND","north dakota",NA,"(47.47531977900047, -100.11842104899966)"
"34374",2013,"NH","new hampshire","7/31/2010","(43.65595011300047, -71.50036091999965)"
"34375",2013,"ND","north dakota",NA,"(47.47531977900047, -100.11842104899966)"
"34376",2013,"AK","alaska",NA,"(64.84507995700051, -147.72205903599973)"
"34377",2013,"SC","south carolina","6/7/2013","(33.998821303000454, -81.04537120699968)"
"34378",2013,"MN","minnesota",NA,"(46.35564873600049, -94.79420050299967)"
"34379",2013,"WI","wisconsin",NA,"(44.39319117400049, -89.81637074199966)"
"34380",2013,"WV","west virginia",NA,"(38.66551020200046, -80.71264013499967)"
"34381",2013,"NM","new mexico",NA,"(34.52088095200048, -106.24058098499967)"
"34382",2013,"WI","wisconsin",NA,"(44.39319117400049, -89.81637074199966)"
"34383",2013,"KS","kansas",NA,"(38.34774030000045, -98.20078122699965)"
"34384",2013,"NJ","new jersey","3/12/2010","(40.13057004800049, -74.27369128799967)"
"34385",2013,"UT","utah","5/11/2010","(39.360700171000474, -111.58713063499971)"
"34386",2013,"NV","nevada",NA,"(39.493240390000494, -117.07184056399967)"
"34387",2013,"NM","new mexico",NA,"(34.52088095200048, -106.24058098499967)"
"34388",2013,"IL","illinois",NA,"(40.48501028300046, -88.99771017799969)"
"34389",2013,"NM","new mexico",NA,"(34.52088095200048, -106.24058098499967)"
"34390",2013,"DC","district of columbia",NA,"(38.89037138500049, -77.03196112699965)"
"34391",2013,"LA","louisiana",NA,"(31.31266064400046, -92.44568007099969)"
"34392",2013,"NV","nevada",NA,"(39.493240390000494, -117.07184056399967)"
"34393",2013,"WY","wyoming","3/13/2013","(43.23554134300048, -108.10983035299967)"
"34394",2013,"WI","wisconsin",NA,"(44.39319117400049, -89.81637074199966)"
"34395",2013,"DE","delaware",NA,"(39.008830667000495, -75.57774116799965)"
"34396",2013,"AZ","arizona",NA,"(34.865970280000454, -111.76381127699972)"
"34397",2013,"DE","delaware",NA,"(39.008830667000495, -75.57774116799965)"
"34398",2013,"KY","kentucky",NA,"(37.645970271000465, -84.77497104799966)"
"34399",2013,"MT","montana",NA,"(47.06652897200047, -109.42442064499971)"
"34400",2013,"MN","minnesota",NA,"(46.35564873600049, -94.79420050299967)"
"34401",2013,"ID","idaho",NA,"(43.682630005000476, -114.3637300419997)"
"34402",2013,"TX","texas",NA,"(31.827240407000488, -99.42677020599967)"
"34403",2013,"NC","north carolina",NA,"(35.466220975000454, -79.15925046299964)"
"34404",2013,"CT","connecticut",NA,"(41.56266102000046, -72.64984095199964)"
"34405",2013,"NH","new hampshire",NA,"(43.65595011300047, -71.50036091999965)"
"34406",2013,"AK","alaska",NA,"(64.84507995700051, -147.72205903599973)"
"34407",2013,"AL","alabama","8/1/2013","(32.84057112200048, -86.63186076199969)"
"34408",2013,"OH","ohio",NA,"(40.06021014100048, -82.40426005599966)"
"34409",2013,"SD","south dakota",NA,"(44.353130053000484, -100.3735306369997)"
"34410",2013,"TX","texas",NA,"(31.827240407000488, -99.42677020599967)"
"34411",2013,"OH","ohio",NA,"(40.06021014100048, -82.40426005599966)"
"34412",2013,"HI","hawaii",NA,"(21.304850435000446, -157.85774940299973)"
"34413",2013,"TX","texas",NA,"(31.827240407000488, -99.42677020599967)"
"34414",2013,"MO","missouri",NA,"(38.635790776000476, -92.56630005299968)"
"34415",2013,"HI","hawaii",NA,"(21.304850435000446, -157.85774940299973)"
"34416",2013,"FL","florida",NA,"(28.932040377000476, -81.92896053899966)"
"34417",2013,"DE","delaware",NA,"(39.008830667000495, -75.57774116799965)"
"34418",2013,"UT","utah","5/11/2010","(39.360700171000474, -111.58713063499971)"
"34419",2013,"CO","colorado",NA,"(38.843840757000464, -106.13361092099967)"
"34420",2013,"TN","tennessee",NA,"(35.68094058000048, -85.77449091399967)"
"34421",2013,"CT","connecticut",NA,"(41.56266102000046, -72.64984095199964)"
"34422",2013,"SD","south dakota",NA,"(44.353130053000484, -100.3735306369997)"
"34423",2013,"CA","california","9/27/2010","(37.63864012300047, -120.99999953799971)"
"34424",2013,"ND","north dakota",NA,"(47.47531977900047, -100.11842104899966)"
"34425",2013,"MD","maryland","10/1/2012","(39.29058096400047, -76.60926011099963)"
"34426",2013,"KY","kentucky",NA,"(37.645970271000465, -84.77497104799966)"
"34427",2013,"OR","oregon",NA,"(44.56744942400047, -120.15503132599969)"
"34428",2013,"MN","minnesota","8/1/2010","(46.35564873600049, -94.79420050299967)"
"34429",2013,"CT","connecticut",NA,"(41.56266102000046, -72.64984095199964)"
"34430",2013,"OH","ohio",NA,"(40.06021014100048, -82.40426005599966)"
"34431",2013,"ME","maine",NA,"(45.254228894000505, -68.98503133599962)"
"34432",2013,"RI","rhode island",NA,"(41.70828019300046, -71.52247031399963)"
"34433",2013,"IL","illinois",NA,"(40.48501028300046, -88.99771017799969)"
"34434",2013,"IL","illinois",NA,"(40.48501028300046, -88.99771017799969)"
"34435",2013,"WV","west virginia",NA,"(38.66551020200046, -80.71264013499967)"
"34436",2013,"GA","georgia",NA,"(32.83968109300048, -83.62758034599966)"
"34437",2013,"AL","alabama",NA,"(32.84057112200048, -86.63186076199969)"
"34438",2013,"NM","new mexico",NA,"(34.52088095200048, -106.24058098499967)"
"34439",2013,"MD","maryland",NA,"(39.29058096400047, -76.60926011099963)"
"34440",2013,"UT","utah","5/11/2010","(39.360700171000474, -111.58713063499971)"
"34441",2013,"RI","rhode island",NA,"(41.70828019300046, -71.52247031399963)"
"34442",2013,"ME","maine",NA,"(45.254228894000505, -68.98503133599962)"
"34443",2013,"AR","arkansas",NA,"(34.74865012400045, -92.27449074299966)"
"34444",2013,"MA","massachusetts",NA,"(42.27687047000046, -72.08269067499964)"
"34445",2013,"ID","idaho","7/1/2012","(43.682630005000476, -114.3637300419997)"
"34446",2013,"OH","ohio",NA,"(40.06021014100048, -82.40426005599966)"
"34447",2013,"NV","nevada",NA,"(39.493240390000494, -117.07184056399967)"
"34448",2013,"MS","mississippi",NA,"(32.745510099000455, -89.53803082499968)"
"34449",2013,"KY","kentucky",NA,"(37.645970271000465, -84.77497104799966)"
"34450",2013,"DE","delaware",NA,"(39.008830667000495, -75.57774116799965)"
"34451",2013,"AL","alabama",NA,"(32.84057112200048, -86.63186076199969)"
"34452",2013,"IN","indiana","7/1/2013","(39.766910452000445, -86.14996019399968)"
"34453",2013,"GA","georgia",NA,"(32.83968109300048, -83.62758034599966)"
"34454",2013,"PA","pennsylvania",NA,"(40.79373015200048, -77.86070029399963)"
"34455",2013,"CA","california",NA,"(37.63864012300047, -120.99999953799971)"
"34456",2013,"UT","utah","5/11/2010","(39.360700171000474, -111.58713063499971)"
"34457",2013,"SD","south dakota",NA,"(44.353130053000484, -100.3735306369997)"
"34458",2013,"WV","west virginia",NA,"(38.66551020200046, -80.71264013499967)"
"34459",2013,"FL","florida",NA,"(28.932040377000476, -81.92896053899966)"
"34460",2013,"DE","delaware",NA,"(39.008830667000495, -75.57774116799965)"
"34461",2013,"MS","mississippi",NA,"(32.745510099000455, -89.53803082499968)"
"34462",2013,"PA","pennsylvania",NA,"(40.79373015200048, -77.86070029399963)"
"34463",2013,"MN","minnesota",NA,"(46.35564873600049, -94.79420050299967)"
"34464",2013,"MT","montana",NA,"(47.06652897200047, -109.42442064499971)"
"34465",2013,"NM","new mexico",NA,"(34.52088095200048, -106.24058098499967)"
"34466",2013,"CA","california","9/27/2010","(37.63864012300047, -120.99999953799971)"
"34467",2013,"MO","missouri",NA,"(38.635790776000476, -92.56630005299968)"
"34468",2013,"ND","north dakota",NA,"(47.47531977900047, -100.11842104899966)"
"34469",2013,"AZ","arizona",NA,"(34.865970280000454, -111.76381127699972)"
"34470",2013,"MA","massachusetts",NA,"(42.27687047000046, -72.08269067499964)"
"34471",2013,"AR","arkansas",NA,"(34.74865012400045, -92.27449074299966)"
"34472",2013,"HI","hawaii",NA,"(21.304850435000446, -157.85774940299973)"
"34473",2013,"LA","louisiana",NA,"(31.31266064400046, -92.44568007099969)"
"34474",2013,"AK","alaska","8/22/2012","(64.84507995700051, -147.72205903599973)"
"34475",2013,"OR","oregon",NA,"(44.56744942400047, -120.15503132599969)"
"34476",2013,"MA","massachusetts",NA,"(42.27687047000046, -72.08269067499964)"
"34477",2013,"NY","new york","1/1/2013","(42.82700103200045, -75.54397042699964)"
"34478",2013,"MN","minnesota",NA,"(46.35564873600049, -94.79420050299967)"
"34479",2013,"SD","south dakota",NA,"(44.353130053000484, -100.3735306369997)"
"34480",2013,"MS","mississippi","7/1/2013","(32.745510099000455, -89.53803082499968)"
"34481",2013,"ND","north dakota",NA,"(47.47531977900047, -100.11842104899966)"
"34482",2013,"AZ","arizona",NA,"(34.865970280000454, -111.76381127699972)"
"34483",2013,"VT","vermont","5/3/2013","(43.62538123900049, -72.51764079099962)"
"34484",2013,"SC","south carolina","6/7/2013","(33.998821303000454, -81.04537120699968)"
"34485",2013,"MN","minnesota",NA,"(46.35564873600049, -94.79420050299967)"
"34486",2013,"AL","alabama",NA,"(32.84057112200048, -86.63186076199969)"
"34487",2013,"WY","wyoming",NA,"(43.23554134300048, -108.10983035299967)"
"34488",2013,"RI","rhode island",NA,"(41.70828019300046, -71.52247031399963)"
"34489",2013,"MT","montana",NA,"(47.06652897200047, -109.42442064499971)"
"34490",2013,"CO","colorado","3/25/2011","(38.843840757000464, -106.13361092099967)"
"34491",2013,"NY","new york","1/1/2013","(42.82700103200045, -75.54397042699964)"
"34492",2013,"KS","kansas",NA,"(38.34774030000045, -98.20078122699965)"
"34493",2013,"OK","oklahoma",NA,"(35.47203135600046, -97.52107021399968)"
"34494",2013,"CO","colorado","3/25/2011","(38.843840757000464, -106.13361092099967)"
"34495",2013,"NY","new york","1/1/2013","(42.82700103200045, -75.54397042699964)"
"34496",2013,"NC","north carolina",NA,"(35.466220975000454, -79.15925046299964)"
"34497",2013,"NH","new hampshire","7/31/2010","(43.65595011300047, -71.50036091999965)"
"34498",2013,"SC","south carolina","6/7/2013","(33.998821303000454, -81.04537120699968)"
"34499",2013,"VA","virginia",NA,"(37.54268067400045, -78.45789046299967)"
"34500",2013,"NC","north carolina","8/1/2013","(35.466220975000454, -79.15925046299964)"
"34501",2013,"LA","louisiana",NA,"(31.31266064400046, -92.44568007099969)"
"34502",2013,"ND","north dakota",NA,"(47.47531977900047, -100.11842104899966)"
"34503",2013,"ND","north dakota",NA,"(47.47531977900047, -100.11842104899966)"
"34504",2013,"TN","tennessee","7/1/2011","(35.68094058000048, -85.77449091399967)"
"34505",2013,"SD","south dakota",NA,"(44.353130053000484, -100.3735306369997)"
"34506",2013,"FL","florida",NA,"(28.932040377000476, -81.92896053899966)"
"34507",2013,"DC","district of columbia",NA,"(38.89037138500049, -77.03196112699965)"
"34508",2013,"SD","south dakota",NA,"(44.353130053000484, -100.3735306369997)"
"34509",2013,"OR","oregon",NA,"(44.56744942400047, -120.15503132599969)"
"34510",2013,"CA","california","9/27/2010","(37.63864012300047, -120.99999953799971)"
"34511",2013,"AR","arkansas","8/16/2013","(34.74865012400045, -92.27449074299966)"
"34512",2013,"MD","maryland",NA,"(39.29058096400047, -76.60926011099963)"
"34513",2013,"WY","wyoming","3/13/2013","(43.23554134300048, -108.10983035299967)"
"34514",2013,"AR","arkansas",NA,"(34.74865012400045, -92.27449074299966)"
"34515",2013,"NJ","new jersey",NA,"(40.13057004800049, -74.27369128799967)"
"34516",2013,"FL","florida",NA,"(28.932040377000476, -81.92896053899966)"
"34517",2013,"KS","kansas","7/1/2012","(38.34774030000045, -98.20078122699965)"
"34518",2013,"IN","indiana","7/1/2013","(39.766910452000445, -86.14996019399968)"
"34519",2013,"GA","georgia",NA,"(32.83968109300048, -83.62758034599966)"
"34520",2013,"CO","colorado","3/25/2011","(38.843840757000464, -106.13361092099967)"
"34521",2013,"WY","wyoming",NA,"(43.23554134300048, -108.10983035299967)"
"34522",2013,"VA","virginia",NA,"(37.54268067400045, -78.45789046299967)"
"34523",2013,"ME","maine",NA,"(45.254228894000505, -68.98503133599962)"
"34524",2013,"WI","wisconsin",NA,"(44.39319117400049, -89.81637074199966)"
"34525",2013,"AZ","arizona",NA,"(34.865970280000454, -111.76381127699972)"
"34526",2013,"AK","alaska",NA,"(64.84507995700051, -147.72205903599973)"
"34527",2013,"CT","connecticut",NA,"(41.56266102000046, -72.64984095199964)"
"34528",2013,"KS","kansas","7/1/2012","(38.34774030000045, -98.20078122699965)"
"34529",2013,"GA","georgia",NA,"(32.83968109300048, -83.62758034599966)"
"34530",2013,"KS","kansas","7/1/2012","(38.34774030000045, -98.20078122699965)"
"34531",2013,"NE","nebraska",NA,"(41.6410409880005, -99.36572062299967)"
"34532",2013,"AK","alaska",NA,"(64.84507995700051, -147.72205903599973)"
"34533",2013,"MN","minnesota",NA,"(46.35564873600049, -94.79420050299967)"
"34534",2013,"MT","montana",NA,"(47.06652897200047, -109.42442064499971)"
"34535",2013,"DC","district of columbia",NA,"(38.89037138500049, -77.03196112699965)"
"34536",2013,"MT","montana",NA,"(47.06652897200047, -109.42442064499971)"
"34537",2013,"MS","mississippi",NA,"(32.745510099000455, -89.53803082499968)"
"34538",2013,"WA","washington",NA,"(47.52227862900048, -120.47001078999972)"
"34539",2013,"WA","washington",NA,"(47.52227862900048, -120.47001078999972)"
"34540",2013,"GA","georgia",NA,"(32.83968109300048, -83.62758034599966)"
"34541",2013,"AL","alabama",NA,"(32.84057112200048, -86.63186076199969)"
"34542",2013,"WY","wyoming",NA,"(43.23554134300048, -108.10983035299967)"
"34543",2013,"NM","new mexico",NA,"(34.52088095200048, -106.24058098499967)"
"34544",2013,"MO","missouri",NA,"(38.635790776000476, -92.56630005299968)"
"34545",2013,"FL","florida",NA,"(28.932040377000476, -81.92896053899966)"
"34546",2013,"AK","alaska",NA,"(64.84507995700051, -147.72205903599973)"
"34547",2013,"TX","texas",NA,"(31.827240407000488, -99.42677020599967)"
"34548",2013,"WY","wyoming",NA,"(43.23554134300048, -108.10983035299967)"
"34549",2013,"OK","oklahoma",NA,"(35.47203135600046, -97.52107021399968)"
"34550",2013,"VA","virginia",NA,"(37.54268067400045, -78.45789046299967)"
"34551",2013,"AL","alabama",NA,"(32.84057112200048, -86.63186076199969)"
"34552",2013,"KS","kansas","7/1/2012","(38.34774030000045, -98.20078122699965)"
"34553",2013,"VA","virginia",NA,"(37.54268067400045, -78.45789046299967)"
"34554",2013,"ND","north dakota",NA,"(47.47531977900047, -100.11842104899966)"
"34555",2013,"CA","california",NA,"(37.63864012300047, -120.99999953799971)"
"34556",2013,"KY","kentucky",NA,"(37.645970271000465, -84.77497104799966)"
"34557",2013,"MA","massachusetts",NA,"(42.27687047000046, -72.08269067499964)"
"34558",2013,"WV","west virginia",NA,"(38.66551020200046, -80.71264013499967)"
"34559",2013,"AZ","arizona",NA,"(34.865970280000454, -111.76381127699972)"
"34560",2013,"NC","north carolina","8/1/2013","(35.466220975000454, -79.15925046299964)"
"34561",2013,"HI","hawaii","6/27/2013","(21.304850435000446, -157.85774940299973)"
"34562",2013,"FL","florida",NA,"(28.932040377000476, -81.92896053899966)"
"34563",2013,"OR","oregon",NA,"(44.56744942400047, -120.15503132599969)"
"34564",2013,"ID","idaho","7/1/2012","(43.682630005000476, -114.3637300419997)"
"34565",2013,"KY","kentucky",NA,"(37.645970271000465, -84.77497104799966)"
"34566",2013,"CA","california",NA,"(37.63864012300047, -120.99999953799971)"
"34567",2013,"NV","nevada",NA,"(39.493240390000494, -117.07184056399967)"
"34568",2013,"NC","north carolina",NA,"(35.466220975000454, -79.15925046299964)"
"34569",2013,"VT","vermont",NA,"(43.62538123900049, -72.51764079099962)"
"34570",2013,"IN","indiana",NA,"(39.766910452000445, -86.14996019399968)"
"34571",2013,"ID","idaho","7/1/2012","(43.682630005000476, -114.3637300419997)"
"34572",2013,"RI","rhode island",NA,"(41.70828019300046, -71.52247031399963)"
"34573",2013,"TN","tennessee",NA,"(35.68094058000048, -85.77449091399967)"
"34574",2013,"NE","nebraska",NA,"(41.6410409880005, -99.36572062299967)"
"34575",2013,"TX","texas",NA,"(31.827240407000488, -99.42677020599967)"
"34576",2013,"CA","california",NA,"(37.63864012300047, -120.99999953799971)"
"34577",2013,"MO","missouri",NA,"(38.635790776000476, -92.56630005299968)"
"34578",2013,"AR","arkansas",NA,"(34.74865012400045, -92.27449074299966)"
"34579",2013,"NM","new mexico",NA,"(34.52088095200048, -106.24058098499967)"
"34580",2013,"NE","nebraska",NA,"(41.6410409880005, -99.36572062299967)"
